UID,Latitude,Longitude,Name,City,St,Zip,Cat,Elev,Comments,Pin,Height
126318,35.9777,-83.91525,Low Clearance,Knoxville,TN,37920,LC12,,12 - 2 height clearance (136),low_12_0_pushpin,
126319,35.993086,-83.949535,Low Clearance,Knoxville,TN,37917,LC9,,9 - 5 height clearance (136),low_10_3_pushpin,
126320,36.018214,-83.859657,Low Clearance,Knoxville,TN,37924,LC7,,7 - 7 height clearance (136),low_7_7_pushpin,
126321,36.018229999999996,-83.85955,Low Clearance,Knoxville,TN,37920,LC7,,7 - 6 height clearance (136),low_7_6_pushpin,
126388,36.018146,-86.578352,Low Clearance,La Vergne,TN,37086,LC12,,12 - 6 height clearance (136),low_12_6_pushpin,
126420,35.822024,-84.22036899999999,Low Clearance,Lenoir,TN,37772,LC14,,14 - 0 height clearance,low_14_0_pushpin,
126427,35.376955,-86.830624,Low Clearance,Lewisburg,TN,37091,LC7,,5 - 8 height clearance (136),low_5_8_pushpin,
126428,35.423504,-86.810959,Low Clearance,Lewisburg,TN,37091,LC7,,7 - 0 height clearance (136),low_7_0_pushpin,
126429,35.571405,-86.73724200000001,Low Clearance,Lewisburg,TN,37091,LC11,,11 - 4 height clearance (136),low_11_4_pushpin,
126433,36.223708,-82.634002,Low Clearance,Limestone,TN,37681,LC13,,13 - 7 height clearance,low_13_7_pushpin,
126464,36.28285,-88.838889,Low Clearance,Martin,TN,38327,LC8,,8 - 0 height clearance (136),low_8_0_pushpin,
126466,35.711372,-84.059216,Low Clearance,Maryville,TN,37801,LC12,,12 - 4 height clearance (136),low_12_4_pushpin,
126467,35.711378,-84.05923100000001,Low Clearance,Maryville,TN,37801,LC12,,12 - 4 height clearance (136),low_12_4_pushpin,
126468,35.74798,-84.03782,Low Clearance,Maryville,TN,37801,LC10,,10 - 1 height clearance (136),low_10_1_pushpin,
126469,35.771101,-84.02014100000001,Low Clearance,Maryville,TN,37801,LC12,,12 - 4 height clearance (136),low_12_4_pushpin,
126472,36.061772,-83.745132,Low Clearance,Mascot,TN,37806,LC7,,7 - 9 height clearance (136),low_7_9_pushpin,
126478,35.684893,-85.76704699999999,Low Clearance,McMinnville,TN,37110,LC13,,13 - 11 height clearance,low_13_11_pushpin,
126517,35.122699,-90.021312,Low Clearance,Memphis,TN,38104,LC13,,13 - 11 height clearance,low_13_11_pushpin,
126518,35.123324,-90.01159399999999,Low Clearance,Memphis,TN,38114,LC13,,13 - 9 height clearance,low_13_9_pushpin,
126534,35.135137,-90.060327,Low Clearance,Memphis,TN,38103,LC12,,12 - 3 height clearance (136),low_12_3_pushpin,
126535,35.135740999999996,-90.061047,Low Clearance,Memphis,TN,38103,LC11,,11 - 1 height clearance (136),low_11_1_pushpin,
126536,35.136002000000005,-90.037274,Low Clearance,Memphis,TN,38126,LC13,,13 - 4 height clearance (136),low_13_4_pushpin,
126537,35.141127000000004,-90.057846,Low Clearance,Memphis,TN,38103,LC13,,13 - 11 height clearance,low_13_11_pushpin,
126538,35.153287,-90.011291,Low Clearance,Memphis,TN,,LC14,,14 - 0 height clearance,low_14_0_pushpin,
126539,35.200219,-89.965194,Low Clearance,Memphis,TN,38128,LC14,,14 - 3 height clearance,low_14_3_pushpin,
126567,35.921098,-88.76131600000001,Low Clearance,Milan,TN,38358,LC8,,8 - 11 height clearance (136),low_8_11_pushpin,
126578,36.149184000000005,-85.27086700000001,Low Clearance,Monterey,TN,38574,LC13,,13 - 6 height clearance,low_13_6_pushpin,
126586,36.15837,-83.212416,Low Clearance,Morristown,TN,37813,LC13,,13 - 10 height clearance,low_13_10_pushpin,
126601,35.867756,-86.419442,Low Clearance,Murfreesboro,TN,,LC7,,7 - 0 height clearance (136),low_7_0_pushpin,
126626,36.066038,-86.769474,Low Clearance,Nashville,TN,37220,LC8,,8 - 4 height clearance (136),low_8_4_pushpin,
126627,36.0741,-86.76724,Low Clearance,Nashville,TN,37220,LC13,,13 - 4 height clearance (136),low_13_4_pushpin,
126628,36.095003999999996,-86.70066,Low Clearance,Nashville,TN,37211,LC13,,13 - 10 height clearance,low_13_10_pushpin,
126629,36.09507,-86.700728,Low Clearance,Nashville,TN,37211,LC13,,13 - 10 height clearance,low_13_10_pushpin,
126630,36.104882,-86.931286,Low Clearance,Nashville,TN,37220,LC14,,14 - 2 height clearance,low_14_2_pushpin,
126631,36.125659999999996,-86.74868000000001,Low Clearance,Nashville,TN,37220,LC13,,13 - 6 height clearance,low_13_6_pushpin,
126632,36.12874,-86.76035,Low Clearance,Nashville,TN,37220,LC8,,8 - 2 height clearance (136),low_8_2_pushpin,
126633,36.130752,-86.898907,Low Clearance,Nashville,TN,37220,LC14,,14 - 0 height clearance,low_14_0_pushpin,
126634,36.134146,-86.773273,Low Clearance,Nashville,TN,37203,LC15,,15 - 0 height clearance,low_15_0_pushpin,
126635,36.13497,-86.74364,Low Clearance,Nashville,TN,37220,LC9,,9 - 1 height clearance (136),low_9_1_pushpin,
126636,36.13655,-86.84182,Low Clearance,Nashville,TN,37220,LC13,,13 - 4 height clearance (136),low_13_4_pushpin,
126637,36.13664,-86.74113,Low Clearance,Nashville,TN,37220,LC13,,13 - 8 height clearance,low_13_8_pushpin,
126638,36.140071,-86.735875,Low Clearance,Nashville,TN,37210,LC13,,13 - 9 height clearance,low_13_9_pushpin,
126639,36.142742,-86.825838,Low Clearance,Nashville,TN,37220,LC9,,9 - 8 height clearance (136),low_9_8_pushpin,
126640,36.144496000000004,-86.82905,Low Clearance,Nashville,TN,37209,LC11,,11 - 0 height clearance (136),low_11_0_pushpin,
126641,36.148757,-86.875132,Low Clearance,Nashville,TN,37220,LC13,,13 - 6 height clearance,low_13_6_pushpin,
126642,36.152006,-86.779322,Low Clearance,Nashville,TN,37203,LC12,,12 - 7 height clearance (136),low_12_7_pushpin,
126643,36.15547,-86.7583,Low Clearance,Nashville,TN,37220,LC13,,13 - 10 height clearance,low_13_10_pushpin,
126644,36.155840000000005,-86.75019,Low Clearance,Nashville,TN,37220,LC13,,13 - 4 height clearance (136),low_13_4_pushpin,
126645,36.163011,-86.78860999999999,Low Clearance,Nashville,TN,37203,LC14,,14 - 3 height clearance,low_14_3_pushpin,
126646,36.165195000000004,-86.78916,Low Clearance,Nashville,TN,37203,LC15,,16 - 8  height clearance,low_16_8_pushpin,
126647,36.16564,-86.80975,Low Clearance,Nashville,TN,37220,LC11,,11 - 0 height clearance (136),low_11_0_pushpin,
126648,36.16667,-86.81055,Low Clearance,Nashville,TN,37220,LC9,,9 - 4 height clearance (136),low_9_4_pushpin,
126649,36.1676,-86.8114,Low Clearance,Nashville,TN,37220,LC10,,10 - 6 height clearance (136),low_10_6_pushpin,
126650,36.168690000000005,-86.81239000000001,Low Clearance,Nashville,TN,37220,LC13,,13 - 10 height clearance,low_13_10_pushpin,
126651,36.16874,-86.78690999999999,Low Clearance,Nashville,TN,37220,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
126652,36.169309999999996,-86.78567,Low Clearance,Nashville,TN,37220,LC11,,11 - 4 height clearance (136),low_11_4_pushpin,
126653,36.16966,-86.78437,Low Clearance,Nashville,TN,37220,LC12,,12 - 1 height clearance (136),low_12_1_pushpin,
126654,36.16987,-86.78291,Low Clearance,Nashville,TN,37220,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
126655,36.17323,-86.774,Low Clearance,Nashville,TN,37220,LC14,,14 - 1 height clearance,low_14_1_pushpin,
126656,36.175288,-86.783647,Low Clearance,Nashville,TN,37220,LC14,,14 - 2 height clearance,low_14_2_pushpin,
126657,36.177284,-86.800936,Low Clearance,Nashville,TN,37220,LC13,,13 - 4 height clearance (136),low_13_4_pushpin,
126658,36.20563,-86.86095999999999,Low Clearance,Nashville,TN,37220,LC10,,10 - 0 height clearance (136),low_10_0_pushpin,
126659,36.208725,-86.734725,Low Clearance,Nashville,TN,37216,LC13,,13 - 7 height clearance,low_13_7_pushpin,
126660,36.208769000000004,-86.734637,Low Clearance,Nashville,TN,37216,LC13,,13 - 7 height clearance,low_13_7_pushpin,
126661,36.230246,-86.77135200000001,Low Clearance,Nashville,TN,37220,LC14,,14 - 0 height clearance,low_14_0_pushpin,
126712,36.080147,-83.627951,Low Clearance,New Market,TN,37820,LC9,,9 - 7 height clearance (136),low_9_7_pushpin,
126713,36.091219,-83.604988,Low Clearance,New Market,TN,37820,LC10,,10 - 10 height clearance (136),low_10_10_pushpin,
126716,35.96063,-83.17334,Low Clearance,Newport,TN,37821,LC13,,13 - 10 height clearance,low_13_10_pushpin,
126717,35.96182,-83.17381,Low Clearance,Newport,TN,37821,LC11,,11 - 0 height clearance (136),low_11_0_pushpin,
126723,36.05012,-84.205,Low Clearance,Oak Ridge,TN,37830,LC11,,11 - 4 height clearance (136),low_11_4_pushpin,
126728,35.08137,-85.07816,Low Clearance,Ooltewah,TN,37363,LC7,,7 - 10 height clearance (136),low_7_10_pushpin,
126757,35.22663,-86.85073,Low Clearance,Pulaski,TN,38478,LC11,,11 - 2 height clearance (136),low_11_2_pushpin,
126791,35.783124,-84.76436600000001,Low Clearance,Spring City,TN,37381,LC11,,11 - 5 height clearance (136),low_11_5_pushpin,
126803,36.064345,-83.68657900000001,Low Clearance,Strawberry Plains,TN,37871,LC8,,8 - 8 height clearance (136),low_8_8_pushpin,
126804,36.069734000000004,-83.670152,Low Clearance,Strawberry Plains,TN,37871,LC7,,7 - 7 height clearance (136),low_7_7_pushpin,
126805,36.473763,-82.84174300000001,Low Clearance,Surgoinsville,TN,37873,LC11,,11 - 1 height clearance (136),low_11_1_pushpin,
126813,35.360027,-86.204992,Low Clearance,Tullahoma,TN,37388,LC8,,8 - 0 height clearance (136),low_8_0_pushpin,
126814,35.384834000000005,-86.229609,Low Clearance,Tullahoma,TN,37388,LC14,,14 - 9 height clearance,low_14_9_pushpin,
126818,36.21796,-82.34336,Low Clearance,Unicoi,TN,37692,LC12,,12 - 1 height clearance (136),low_12_1_pushpin,
126821,35.587823,-84.24776,Low Clearance,Vonore,TN,37885,LC7,,6 - 8 height clearance (136),low_6_8_pushpin,
126841,35.18846,-86.04613,Low Clearance,Winchester,TN,37398,LC10,,10 - 5 height clearance (136),low_10_5_pushpin,
126846,30.045512,-94.89102199999999,Low Clearance,Dayton,TX,77535,LC15,,16 - 6 height clearance,low_16_6_pushpin,
126847,30.928346,-104.809474,Low Clearance,Van Horn,TX,79855,LC14,,14 - 3 height clearance,low_14_3_pushpin,
126858,32.450471,-99.758082,Low Clearance,Abilene,TX,79605,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
126859,32.451122999999995,-99.75799599999999,Low Clearance,Abilene,TX,79605,LC13,,13 - 2 height clearance (136),low_13_2_pushpin,
126885,30.35234,-103.68944,Low Clearance,Alpine,TX,79830,LC13,,"13 - 6 height clearance, Jun 2011: Sign says 13-7, my atlas said 13-6, passed under with 13-4 trailer",low_13_6_pushpin,
126886,30.354459999999996,-103.673559,Low Clearance,Alpine,TX,79830,LC14,,14 - 9 height clearance,low_14_9_pushpin,
126893,32.39389,-97.2126,Low Clearance,Alvarado,TX,76009,LC14,,14 - 2 height clearance,low_14_2_pushpin,
126894,32.402592,-97.22254699999999,Low Clearance,Alvarado,TX,76009,LC14,,14 - 6 height clearance,low_14_6_pushpin,
126899,29.430191999999998,-95.247465,Low Clearance,Alvin,TX,77511,LC15,,15 - 4 height clearance,low_15_4_pushpin,
126970,32.742959,-97.062559,Low Clearance,Arlington,TX,76011,LC14,,14 - 1 height clearance,low_14_1_pushpin,
127001,30.257334000000004,-97.737166,Low Clearance,Austin,TX,78703,LC13,,13 - 8 height clearance,low_13_8_pushpin,
127002,30.26057,-97.75713,Low Clearance,Austin,TX,78703,LC13,,13 - 7 height clearance,low_13_7_pushpin,
127003,30.268959999999996,-97.75514,Low Clearance,Austin,TX,78703,LC14,,14 - 11 height clearance,low_14_11_pushpin,
127004,30.276803,-97.767037,Low Clearance,Austin,TX,78703,LC15,,16 - 9 height clearance,low_16_9_pushpin,
127005,30.276831,-97.768527,Low Clearance,Austin,TX,78703,LC15,,16 - 4 height clearance,low_16_4_pushpin,
127006,30.277007,-97.769439,Low Clearance,Austin,TX,78703,LC15,,15 - 10 height clearance,low_15_10_pushpin,
127007,30.285966,-97.76388100000001,Low Clearance,Austin,TX,78703,LC13,,13 - 4 height clearance (136),low_13_4_pushpin,
127008,30.292209999999997,-97.759997,Low Clearance,Austin,TX,78703,LC14,,14 - 6 height clearance,low_14_6_pushpin,
127009,30.300455,-97.758206,Low Clearance,Austin,TX,78703,LC14,,14 - 1 height clearance,low_14_1_pushpin,
127010,30.321368,-97.755921,Low Clearance,Austin,TX,78731,LC14,,14 - 8 height clearance,low_14_8_pushpin,
127011,30.336453999999996,-97.755471,Low Clearance,Austin,TX,78703,LC15,,15 - 1 height clearance,low_15_1_pushpin,
127012,30.36745,-97.74086,Low Clearance,Austin,TX,78703,LC14,,14 - 0 height clearance,low_14_0_pushpin,
127044,29.800240000000002,-94.904744,Low Clearance,Baytown,TX,77523,LC15,,15 - 6 height clearance,low_15_6_pushpin,
127053,30.075907,-94.129565,Low Clearance,Beaumont,TX,77702,LC14,,14 - 6 height clearance,low_14_6_pushpin,
127065,32.284801,-94.476217,Low Clearance,Beckville,TX,75631,LC15,,16 - 8 height clearance,low_16_8_pushpin,
127070,30.05777,-96.337186,Low Clearance,Bellville,TX,77418,LC15,,15 - 7 height clearance,low_15_7_pushpin,
127090,31.770823999999998,-98.877338,Low Clearance,Blanket,TX,76432,LC14,,14 - 4 height clearance,low_14_4_pushpin,
127108,29.219607,-100.259722,Low Clearance,Brackettville,TX,78832,LC13,,13 - 4 height clearance (136),low_13_4_pushpin,
127117,30.271875,-96.49240400000001,Low Clearance,Brenham,TX,77833,LC9,,9 - 10 height clearance (136),low_9_10_pushpin,
127144,31.715915999999996,-98.978841,Low Clearance,Brownwood,TX,76801,LC11,,11 - 3 height clearance (136),low_11_3_pushpin,
127187,33.018679999999996,-96.20484,Low Clearance,Caddo Mills,TX,75135,LC13,,13 - 7 height clearance,low_13_7_pushpin,
127190,30.434471999999996,-96.756174,Low Clearance,Caldwell,TX,77836,LC13,,13 - 4 height clearance (136),low_13_4_pushpin,
127191,30.472848,-96.723537,Low Clearance,Caldwell,TX,77836,LC9,,9 - 10 height clearance (136),low_9_10_pushpin,
127192,30.520267999999998,-96.685427,Low Clearance,Caldwell,TX,77836,LC15,,15 - 8 height clearance,low_15_8_pushpin,
127193,30.528691,-96.70558299999999,Low Clearance,Caldwell,TX,77836,LC15,,16 - 5 height clearance,low_16_5_pushpin,
127194,30.530597999999998,-96.687025,Low Clearance,Caldwell,TX,77836,LC15,,15 - 1 height clearance,low_15_1_pushpin,
127240,29.550731,-98.273797,Low Clearance,Cibolo,TX,78108,LC15,,15 - 0 height clearance,low_15_0_pushpin,
127270,31.83499,-99.4273,Low Clearance,Coleman,TX,76834,LC13,,13 - 6 height clearance,low_13_6_pushpin,
127275,32.386988,-100.864948,Low Clearance,Colorado City,TX,79512,LC14,,14 - 1 height clearance,low_14_1_pushpin,
127278,29.7075,-96.54688,Low Clearance,Columbus,TX,78934,LC13,,13 - 8 height clearance,low_13_8_pushpin,
127281,31.895940000000003,-98.62058,Low Clearance,Comanche,TX,76442,LC13,,13 - 6 height clearance,low_13_6_pushpin,
127302,29.514440000000004,-98.32222,Low Clearance,Converse,TX,78109,LC12,,12 - 10 height clearance (136),low_12_10_pushpin,
127303,29.521731,-98.311524,Low Clearance,Converse,TX,78109,LC12,,12 - 3 height clearance (136),low_12_3_pushpin,
127349,29.086941999999997,-97.284767,Low Clearance,Cuero,TX,77954,LC9,,9 - 6 height clearance (136),low_9_6_pushpin,
127356,33.030254,-94.723189,Low Clearance,Daingerfield,TX,75638,LC13,,13 - 7 height clearance,low_13_7_pushpin,
127360,36.065926,-102.523193,Low Clearance,Dalhart,TX,79022,LC13,,14 - 1 height clearance,low_14_1_pushpin,
127361,36.0664,-102.52214000000001,Low Clearance,Dalhart,TX,79022,LC15,,"15 - 3 height clearance Southbound, 15 - 1 height clearance Northbound",low_15_3_pushpin,
127389,32.71405,-96.76061999999999,Low Clearance,Dallas,TX,75216,LC14,,14 - 8 height clearance,low_14_8_pushpin,
127390,32.762,-96.79265,Low Clearance,Dallas,TX,75216,LC12,,12 - 8 height clearance (136),low_12_8_pushpin,
127391,32.76934,-96.80074,Low Clearance,Dallas,TX,75216,LC13,,13 - 6 height clearance,low_13_6_pushpin,
127392,32.769513,-96.8007,Low Clearance,Dallas,TX,75216,LC13,,13 - 1 height clearance (136),low_13_1_pushpin,
127393,32.772409,-96.80498100000001,Low Clearance,Dallas,TX,75216,LC14,,14 - 0 height clearance,low_14_0_pushpin,
127394,32.77452,-96.80813,Low Clearance,Dallas,TX,75216,LC14,,14 - 4 height clearance,low_14_4_pushpin,
127395,32.77727,-96.80858,Low Clearance,Dallas,TX,75216,LC14,,14 - 0 height clearance,low_14_0_pushpin,
127396,32.77847,-96.80964,Low Clearance,Dallas,TX,75216,LC13,,13 - 4 height clearance (136),low_13_4_pushpin,
127397,32.78413,-96.81087,Low Clearance,Dallas,TX,75216,LC13,,13 - 8 height clearance,low_13_8_pushpin,
127398,32.78476,-96.811001,Low Clearance,Dallas,TX,75216,LC14,,14 - 4 height clearance,low_14_4_pushpin,
127399,32.797371000000005,-96.81315500000001,Low Clearance,Dallas,TX,75216,LC14,,14 - 6 height clearance,low_14_6_pushpin,
127400,32.80061,-96.80865,Low Clearance,Dallas,TX,75216,LC15,,15 - 6 height clearance,low_15_6_pushpin,
127401,32.80815,-96.83703,Low Clearance,Dallas,TX,75216,LC14,,14 - 0 height clearance,low_14_0_pushpin,
127402,32.8095,-96.80076,Low Clearance,Dallas,TX,75216,LC14,,14 - 6 height clearance,low_14_6_pushpin,
127403,32.811714,-96.799208,Low Clearance,Dallas,TX,75216,LC13,,13 - 10 height clearance,low_13_10_pushpin,
127404,32.81235,-96.84886999999999,Low Clearance,Dallas,TX,75216,LC13,,13 - 10 height clearance,low_13_10_pushpin,
127405,32.813229,-96.864429,Low Clearance,Dallas,TX,75216,LC14,,14 - 2 height clearance,low_14_2_pushpin,
127406,32.81327,-96.86555,Low Clearance,Dallas,TX,75216,LC15,,15 - 10 height clearance,low_15_10_pushpin,
127407,32.81342,-96.87371999999999,Low Clearance,Dallas,TX,75216,LC13,,13 - 10 height clearance,low_13_10_pushpin,
127408,32.8177,-96.79545,Low Clearance,Dallas,TX,75216,LC14,,14 - 2 height clearance,low_14_2_pushpin,
127409,32.88604,-96.73105,Low Clearance,Dallas,TX,75216,LC15,,15 - 6 height clearance,low_15_6_pushpin,
127445,29.3698455,-100.86234820000001,Low Clearance,Del Rio,TX,78840,LC14,,14 - 2 height clearance,low_14_2_pushpin,
127446,33.799403999999996,-96.533934,Low Clearance,Denison,TX,75020,LC15,,15 - 8 height clearance,low_15_8_pushpin,
127453,33.190856,-97.139678,Low Clearance,Denton,TX,76205,LC14,,14 - 2 height clearance,low_14_2_pushpin,
127454,33.205589,-97.13160400000001,Low Clearance,Denton,TX,76205,LC14,,14 - 5 height clearance,low_14_5_pushpin,
127455,33.208759,-97.129835,Low Clearance,Denton,TX,76205,LC12,,12 - 0 height clearance (136),low_12_0_pushpin,
127469,29.351305699999998,-99.3609656,Low Clearance,DHanis,TX,78850,LC10,,10 - 0 height clearance (136),low_10_0_pushpin,
127494,31.720948999999997,-98.895111,Low Clearance,Early,TX,76802,LC14,,14 - 4 height clearance,low_14_4_pushpin,
127530,31.788092,-106.52593300000001,Low Clearance,El Paso,TX,79922,LC15,,17 - 9 height clearance,low_17_9_pushpin,
127565,32.81262,-97.08264,Low Clearance,Euless,TX,76040,LC12,,12 - 4 height clearance (136),low_12_4_pushpin,
127566,32.81711,-97.05889,Low Clearance,Euless,TX,76040,LC15,,15 - 10 height clearance,low_15_10_pushpin,
127580,34.37668,-102.99781999999999,Low Clearance,Farwell,TX,79325,LC11,,11 - 6 height clearance (136),low_11_6_pushpin,
127582,29.688031,-97.11477099999999,Low Clearance,Flatonia,TX,78941,LC14,,14 - 1 height clearance,low_14_1_pushpin,
127627,32.674896000000004,-97.381381,Low Clearance,Fort Worth,TX,76133,LC15,,16 - 2 height clearance,low_16_2_pushpin,
127628,32.681897,-97.373397,Low Clearance,Fort Worth,TX,76133,LC14,,14 - 8 height clearance,low_14_8_pushpin,
127629,32.70405,-97.31161,Low Clearance,Fort Worth,TX,76119,LC11,,11 - 10 height clearance (136),low_11_10_pushpin,
127630,32.70987,-97.33615,Low Clearance,Fort Worth,TX,76119,LC12,,12 - 1 height clearance (136),low_12_1_pushpin,
127631,32.71374,-97.32611,Low Clearance,Fort Worth,TX,76119,LC14,,14 - 0 height clearance,low_14_0_pushpin,
127632,32.731065,-97.36214,Low Clearance,Fort Worth,TX,76119,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
127633,32.733357,-97.360112,Low Clearance,Fort Worth,TX,76119,LC13,,13 - 8 height clearance,low_13_8_pushpin,
127634,32.733863,-97.360584,Low Clearance,Fort Worth,TX,76119,LC14,,14 - 4 height clearance,low_14_4_pushpin,
127635,32.733953,-97.36062700000001,Low Clearance,Fort Worth,TX,76119,LC12,,12 - 6 height clearance (136),low_12_6_pushpin,
127636,32.73669,-97.27799999999999,Low Clearance,Fort Worth,TX,76119,LC13,,13 - 0 height clearance (136),low_13_0_pushpin,
127637,32.742290000000004,-97.28941,Low Clearance,Fort Worth,TX,76119,LC14,,14 - 0 height clearance,low_14_0_pushpin,
